location_name,latitude,longitude,timestamp,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description
Dong Thap,10.4939,105.6882,2026-05-19 00:00:00,26.4,91,39,0.0,99,19420.0,7.3,12.6,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-19 01:00:00,26.9,91,25,0.0,100,22220.0,7.5,13.7,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-19 02:00:00,26.5,92,24,0.0,99,19040.0,7.4,13.0,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-19 03:00:00,26.4,92,29,0.0,98,19040.0,8.1,13.3,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-19 04:00:00,26.4,90,35,0.0,97,20440.0,11.1,18.7,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-19 05:00:00,26.2,90,40,0.0,67,18560.0,11.5,21.6,2,Nhieu may mot phan
Dong Thap,10.4939,105.6882,2026-05-19 06:00:00,26.1,90,46,0.0,48,18500.0,10.9,19.8,1,Chu yeu quang
Dong Thap,10.4939,105.6882,2026-05-19 07:00:00,27.2,87,53,0.3,77,10660.0,15.8,29.2,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-19 08:00:00,27.6,84,62,0.1,98,9260.0,14.3,34.2,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-19 09:00:00,29.0,79,71,0.1,97,13200.0,17.1,36.0,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-19 10:00:00,29.0,79,80,0.7,99,5620.0,16.5,38.9,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-19 11:00:00,29.9,77,87,0.5,96,10680.0,15.3,38.9,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-19 12:00:00,30.8,74,93,0.1,99,12500.0,17.7,36.7,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-19 13:00:00,30.8,73,96,0.1,98,11520.0,18.6,38.2,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-19 14:00:00,30.5,74,98,0.7,100,4200.0,16.8,38.9,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-19 15:00:00,28.8,81,98,1.2,100,4280.0,15.8,36.0,55,Mua phun day
Dong Thap,10.4939,105.6882,2026-05-19 16:00:00,29.0,80,92,0.3,99,9140.0,11.9,29.5,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-19 17:00:00,29.1,80,76,0.1,100,11880.0,11.4,24.5,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-19 18:00:00,28.5,83,55,0.1,100,12180.0,9.1,20.2,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-19 19:00:00,28.1,83,37,0.1,99,21840.0,9.3,15.5,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-19 20:00:00,28.0,83,25,0.0,100,23640.0,10.5,18.0,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-19 21:00:00,27.7,83,16,0.0,100,21420.0,10.7,19.1,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-19 22:00:00,27.5,84,10,0.0,100,24320.0,10.1,18.7,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-19 23:00:00,27.1,85,7,0.0,100,22620.0,10.0,17.6,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-20 00:00:00,26.9,86,7,0.0,100,20680.0,8.1,16.9,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-20 01:00:00,26.6,88,10,0.0,99,20500.0,7.3,13.7,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-20 02:00:00,26.5,89,16,0.0,98,22000.0,8.8,14.8,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-20 03:00:00,26.3,90,25,0.0,98,15660.0,11.0,19.1,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-20 04:00:00,26.0,91,35,0.0,95,14940.0,10.1,19.1,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-20 05:00:00,24.9,95,46,2.8,100,2540.0,13.2,23.4,81,Mua rao vua
Dong Thap,10.4939,105.6882,2026-05-20 06:00:00,24.9,95,59,1.2,98,3720.0,11.2,23.0,55,Mua phun day
Dong Thap,10.4939,105.6882,2026-05-20 07:00:00,25.1,94,67,1.8,98,3940.0,13.9,27.4,80,Mua rao nhe
Dong Thap,10.4939,105.6882,2026-05-20 08:00:00,26.2,89,67,0.6,100,4900.0,11.6,26.3,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-20 09:00:00,27.4,86,64,0.3,100,8440.0,11.3,25.2,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-20 10:00:00,28.4,81,63,0.2,100,14920.0,13.2,28.1,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-20 11:00:00,30.0,75,68,0.1,99,7420.0,10.9,27.7,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-20 12:00:00,31.0,71,75,0.3,88,14900.0,12.7,27.7,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-20 13:00:00,31.7,70,82,0.1,88,19160.0,11.5,29.9,95,Dong
Dong Thap,10.4939,105.6882,2026-05-20 14:00:00,31.5,71,90,0.3,91,15060.0,12.4,28.4,95,Dong
Dong Thap,10.4939,105.6882,2026-05-20 15:00:00,28.5,82,97,2.3,100,1840.0,16.5,31.3,80,Mua rao nhe
Dong Thap,10.4939,105.6882,2026-05-20 16:00:00,26.8,91,100,7.9,100,3000.0,11.7,34.6,81,Mua rao vua
Dong Thap,10.4939,105.6882,2026-05-20 17:00:00,26.7,92,96,0.9,99,4540.0,10.2,22.3,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-20 18:00:00,26.4,94,87,0.6,98,6340.0,9.4,19.4,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-20 19:00:00,26.1,94,76,0.1,99,15560.0,8.5,15.8,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-20 20:00:00,26.0,95,59,0.0,98,17640.0,7.5,14.4,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-20 21:00:00,26.0,95,40,0.0,100,18540.0,7.1,13.0,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-20 22:00:00,26.1,95,27,0.0,100,19040.0,6.4,11.9,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-20 23:00:00,25.6,94,24,1.1,100,3360.0,10.9,17.3,55,Mua phun day
Dong Thap,10.4939,105.6882,2026-05-21 00:00:00,25.5,96,27,2.0,99,5600.0,7.2,23.0,80,Mua rao nhe
Dong Thap,10.4939,105.6882,2026-05-21 01:00:00,25.1,97,33,0.2,96,7100.0,6.9,16.9,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-21 02:00:00,25.0,97,41,0.1,98,12660.0,5.6,11.2,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-21 03:00:00,24.8,97,50,0.1,99,5180.0,7.2,13.0,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-21 04:00:00,24.2,96,59,4.8,100,2440.0,7.7,16.2,81,Mua rao vua
Dong Thap,10.4939,105.6882,2026-05-21 05:00:00,24.5,96,66,1.2,98,3300.0,7.8,15.5,55,Mua phun day
Dong Thap,10.4939,105.6882,2026-05-21 06:00:00,24.5,96,73,0.5,98,6080.0,7.3,13.3,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-21 07:00:00,25.0,94,76,0.6,100,6300.0,10.0,19.1,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-21 08:00:00,25.9,90,73,0.1,100,9620.0,13.2,26.6,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-21 09:00:00,27.3,84,66,0.0,100,25000.0,12.6,27.0,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-21 10:00:00,28.9,79,63,0.1,97,8720.0,11.6,26.6,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-21 11:00:00,29.5,78,68,0.3,97,7160.0,13.5,31.3,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-21 12:00:00,30.4,74,76,0.2,98,17300.0,12.2,28.8,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-21 13:00:00,30.8,72,84,0.1,99,8220.0,12.2,26.6,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-21 14:00:00,31.0,72,90,0.1,99,21040.0,12.7,27.7,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-21 15:00:00,29.0,80,94,0.8,100,2460.0,16.6,31.3,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-21 16:00:00,26.6,92,96,3.5,100,3340.0,11.6,35.3,81,Mua rao vua
Dong Thap,10.4939,105.6882,2026-05-21 17:00:00,26.5,92,96,0.5,99,9520.0,8.3,23.0,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-21 18:00:00,26.7,92,92,0.0,100,12600.0,6.7,15.1,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-21 19:00:00,26.4,95,84,0.0,100,15700.0,4.3,11.2,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-21 20:00:00,26.2,96,65,0.0,100,13640.0,4.6,8.3,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-21 21:00:00,26.0,97,41,0.0,98,14060.0,4.2,8.3,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-21 22:00:00,25.9,96,24,0.0,100,11460.0,4.0,7.6,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-21 23:00:00,25.6,97,22,0.0,99,11880.0,3.3,7.2,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-22 00:00:00,25.5,97,27,0.2,99,5040.0,4.6,6.8,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-22 01:00:00,25.0,97,33,1.2,100,5980.0,7.1,15.8,55,Mua phun day
Dong Thap,10.4939,105.6882,2026-05-22 02:00:00,24.9,98,37,0.1,100,7480.0,4.9,13.0,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-22 03:00:00,24.9,98,42,0.1,99,10740.0,5.8,10.4,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-22 04:00:00,25.0,97,45,0.0,100,12880.0,7.7,14.4,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-22 05:00:00,24.9,96,44,1.2,99,3860.0,8.9,16.9,55,Mua phun day
Dong Thap,10.4939,105.6882,2026-05-22 06:00:00,24.8,95,41,0.3,98,9720.0,1.8,15.1,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-22 07:00:00,25.5,93,39,0.0,100,14360.0,9.7,18.4,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-22 08:00:00,26.0,92,39,0.1,99,8460.0,7.3,22.3,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-22 09:00:00,28.0,84,40,0.1,100,11660.0,9.4,21.6,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-22 10:00:00,28.2,81,43,0.1,100,8780.0,13.0,27.0,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-22 11:00:00,26.9,88,51,3.4,98,4460.0,6.5,29.5,81,Mua rao vua
Dong Thap,10.4939,105.6882,2026-05-22 12:00:00,29.0,81,61,0.4,97,8020.0,8.2,21.6,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-22 13:00:00,30.4,77,71,0.1,88,15780.0,5.8,23.8,95,Dong
Dong Thap,10.4939,105.6882,2026-05-22 14:00:00,30.5,76,82,0.1,86,15280.0,9.8,24.8,95,Dong
Dong Thap,10.4939,105.6882,2026-05-22 15:00:00,30.4,76,93,0.1,79,8320.0,7.5,24.8,95,Dong
Dong Thap,10.4939,105.6882,2026-05-22 16:00:00,29.5,79,98,0.1,98,5420.0,7.3,20.2,95,Dong
Dong Thap,10.4939,105.6882,2026-05-22 17:00:00,25.9,95,94,5.2,94,4080.0,9.5,32.4,81,Mua rao vua
Dong Thap,10.4939,105.6882,2026-05-22 18:00:00,26.0,94,83,0.3,79,10320.0,7.2,17.6,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-22 19:00:00,26.0,95,69,0.0,89,16080.0,3.2,13.0,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-22 20:00:00,25.8,96,48,0.0,87,16920.0,2.6,10.8,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-22 21:00:00,26.0,97,24,0.0,85,17760.0,2.9,8.6,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-22 22:00:00,26.0,96,6,0.0,84,18600.0,3.7,7.2,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-22 23:00:00,26.0,96,1,0.0,85,18720.0,4.4,7.2,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-23 00:00:00,25.9,96,2,0.0,87,18860.0,5.1,8.3,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-23 01:00:00,25.8,96,4,0.0,89,18980.0,5.5,9.4,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-23 02:00:00,25.6,96,5,0.0,91,18240.0,5.6,10.8,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-23 03:00:00,25.5,96,7,0.0,94,17520.0,5.6,12.6,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-23 04:00:00,25.4,96,10,0.0,96,16780.0,5.4,13.7,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-23 05:00:00,25.4,96,14,0.4,96,14320.0,4.5,13.0,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-23 06:00:00,25.5,96,18,0.4,95,11860.0,3.8,11.5,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-23 07:00:00,26.0,95,20,0.4,95,9400.0,3.7,11.5,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-23 08:00:00,27.0,89,19,0.1,96,11120.0,5.1,14.0,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-23 09:00:00,28.4,82,16,0.1,97,12860.0,7.2,17.6,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-23 10:00:00,29.5,77,16,0.1,98,14580.0,8.7,20.9,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-23 11:00:00,30.4,75,21,0.0,99,19160.0,9.1,22.0,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-23 12:00:00,31.1,74,30,0.0,99,23740.0,9.1,22.7,95,Dong
Dong Thap,10.4939,105.6882,2026-05-23 13:00:00,31.2,74,41,0.0,99,28320.0,8.6,24.1,95,Dong
Dong Thap,10.4939,105.6882,2026-05-23 14:00:00,30.2,78,59,1.3,99,20360.0,7.8,28.4,95,Dong
Dong Thap,10.4939,105.6882,2026-05-23 15:00:00,28.5,84,81,1.3,98,12380.0,7.0,33.5,80,Mua rao nhe
Dong Thap,10.4939,105.6882,2026-05-23 16:00:00,27.3,89,92,1.3,98,4420.0,6.4,34.9,80,Mua rao nhe
Dong Thap,10.4939,105.6882,2026-05-23 17:00:00,27.0,92,86,0.1,98,8640.0,5.7,29.9,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-23 18:00:00,27.0,94,70,0.1,97,12860.0,5.3,21.6,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-23 19:00:00,27.0,95,53,0.1,97,17080.0,5.1,14.8,95,Dong
Dong Thap,10.4939,105.6882,2026-05-23 20:00:00,27.0,96,35,0.0,97,17740.0,4.9,12.2,95,Dong
Dong Thap,10.4939,105.6882,2026-05-23 21:00:00,26.9,96,16,0.0,98,18400.0,5.1,11.2,95,Dong
Dong Thap,10.4939,105.6882,2026-05-23 22:00:00,26.7,96,2,0.0,99,19060.0,5.6,10.8,95,Dong
Dong Thap,10.4939,105.6882,2026-05-23 23:00:00,26.5,96,0,0.0,100,17480.0,5.8,10.4,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-24 00:00:00,26.4,97,1,0.0,100,15920.0,5.5,10.1,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-24 01:00:00,26.1,97,4,0.0,100,14340.0,5.0,10.1,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-24 02:00:00,26.0,97,8,0.0,100,14240.0,4.0,9.4,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-24 03:00:00,25.9,98,12,0.0,100,14140.0,3.5,8.6,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-24 04:00:00,25.7,98,16,0.0,95,14040.0,3.6,8.6,3,Nhieu may
Dong Thap,10.4939,105.6882,2026-05-24 05:00:00,25.4,98,18,0.6,71,11540.0,3.4,10.4,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-24 06:00:00,25.1,98,19,0.6,39,9020.0,5.9,13.0,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-24 07:00:00,25.4,95,20,0.6,23,6520.0,8.7,15.8,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-24 08:00:00,26.6,89,20,0.1,41,13780.0,9.8,19.1,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-24 09:00:00,28.4,81,20,0.1,75,21060.0,10.5,22.7,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-24 10:00:00,29.6,76,24,0.1,98,28320.0,10.6,25.9,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-24 11:00:00,29.8,77,36,0.8,99,20940.0,9.8,29.9,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-24 12:00:00,29.5,81,52,0.8,90,13540.0,8.7,33.5,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-24 13:00:00,29.2,82,67,0.8,79,6160.0,8.8,35.3,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-24 14:00:00,29.6,80,81,0.2,66,7380.0,10.5,33.5,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-24 15:00:00,30.2,76,94,0.2,50,8580.0,13.0,29.9,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-24 16:00:00,30.4,74,96,0.2,40,9800.0,14.4,27.4,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-24 17:00:00,29.6,78,81,0.1,40,13280.0,12.8,27.7,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-24 18:00:00,28.4,84,55,0.1,45,16740.0,10.0,28.8,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-24 19:00:00,27.4,88,33,0.1,50,20220.0,8.1,28.8,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-24 20:00:00,27.0,89,20,0.0,54,20880.0,8.4,25.9,2,Nhieu may mot phan
Dong Thap,10.4939,105.6882,2026-05-24 21:00:00,27.0,89,10,0.0,58,21560.0,9.4,22.0,2,Nhieu may mot phan
Dong Thap,10.4939,105.6882,2026-05-24 22:00:00,26.8,89,4,0.0,57,22220.0,9.7,18.7,2,Nhieu may mot phan
Dong Thap,10.4939,105.6882,2026-05-24 23:00:00,26.5,90,3,0.0,48,21180.0,8.4,17.3,1,Chu yeu quang
Dong Thap,10.4939,105.6882,2026-05-25 00:00:00,26.1,93,6,0.0,35,20120.0,6.3,16.9,1,Chu yeu quang
Dong Thap,10.4939,105.6882,2026-05-25 01:00:00,25.9,94,8,0.0,25,19080.0,5.1,16.6,1,Chu yeu quang
Dong Thap,10.4939,105.6882,2026-05-25 02:00:00,25.9,94,8,0.2,86,15920.0,5.9,15.5,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-25 03:00:00,25.5,94,9,0.2,78,14740.0,6.1,18.7,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-25 04:00:00,25.1,94,10,0.2,70,13580.0,6.5,22.3,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-25 05:00:00,24.8,94,13,0.2,62,12400.0,6.7,25.9,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-25 06:00:00,24.6,94,17,0.2,56,11240.0,6.9,29.2,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-25 07:00:00,24.9,93,22,0.2,52,10060.0,7.3,31.3,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-25 08:00:00,25.5,91,28,0.5,52,9260.0,7.8,32.4,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-25 09:00:00,26.5,87,34,0.5,55,8440.0,8.4,32.8,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-25 10:00:00,27.9,84,40,0.5,59,7640.0,9.0,32.8,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-25 11:00:00,29.0,81,46,0.5,64,6820.0,9.7,32.4,53,Mua phun vua
Dong Thap,10.4939,105.6882,2026-05-25 12:00:00,30.0,79,53,0.5,66,6020.0,10.3,32.0,95,Dong
Dong Thap,10.4939,105.6882,2026-05-25 13:00:00,30.6,78,59,0.5,66,5200.0,10.5,32.0,95,Dong
Dong Thap,10.4939,105.6882,2026-05-25 14:00:00,30.6,78,66,0.3,61,8300.0,10.5,32.4,95,Dong
Dong Thap,10.4939,105.6882,2026-05-25 15:00:00,30.2,79,72,0.3,52,11400.0,10.2,32.4,95,Dong
Dong Thap,10.4939,105.6882,2026-05-25 16:00:00,29.6,80,77,0.3,41,14520.0,9.7,32.8,95,Dong
Dong Thap,10.4939,105.6882,2026-05-25 17:00:00,28.9,82,81,0.3,31,17620.0,9.2,33.1,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-25 18:00:00,28.2,84,83,0.3,24,20720.0,8.8,32.8,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-25 19:00:00,27.7,86,80,0.3,22,23820.0,8.7,32.0,51,Mua phun nhe
Dong Thap,10.4939,105.6882,2026-05-25 20:00:00,27.4,87,70,0.0,27,23560.0,8.9,30.6,1,Chu yeu quang
Dong Thap,10.4939,105.6882,2026-05-25 21:00:00,27.1,88,56,0.0,37,23280.0,9.2,28.4,1,Chu yeu quang
Dong Thap,10.4939,105.6882,2026-05-25 22:00:00,26.9,89,41,0.0,50,23020.0,9.6,25.9,2,Nhieu may mot phan
Dong Thap,10.4939,105.6882,2026-05-25 23:00:00,26.8,89,27,0.0,63,22760.0,10.1,23.4,2,Nhieu may mot phan
Long An,10.536,106.4052,2026-05-19 00:00:00,26.5,92,24,0.0,96,17760.0,6.4,10.4,3,Nhieu may
Long An,10.536,106.4052,2026-05-19 01:00:00,27.4,92,10,0.0,100,19160.0,5.5,12.6,95,Dong
Long An,10.536,106.4052,2026-05-19 02:00:00,27.0,94,8,0.0,100,17440.0,5.4,9.7,95,Dong
Long An,10.536,106.4052,2026-05-19 03:00:00,26.5,95,12,0.0,100,18420.0,6.6,11.2,3,Nhieu may
Long An,10.536,106.4052,2026-05-19 04:00:00,26.3,95,16,0.0,100,18380.0,5.9,11.9,3,Nhieu may
Long An,10.536,106.4052,2026-05-19 05:00:00,26.1,94,16,0.0,70,18420.0,6.1,10.4,2,Nhieu may mot phan
Long An,10.536,106.4052,2026-05-19 06:00:00,26.4,92,15,0.0,20,18940.0,7.4,11.5,1,Chu yeu quang
Long An,10.536,106.4052,2026-05-19 07:00:00,27.9,84,20,0.0,66,12820.0,7.8,16.9,2,Nhieu may mot phan
Long An,10.536,106.4052,2026-05-19 08:00:00,27.8,86,35,1.4,95,4600.0,8.3,22.0,80,Mua rao nhe
Long An,10.536,106.4052,2026-05-19 09:00:00,28.6,82,54,0.4,95,6600.0,10.3,24.8,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-19 10:00:00,30.2,74,71,0.4,100,8220.0,15.3,34.6,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-19 11:00:00,28.2,85,81,2.2,96,4380.0,10.2,39.6,80,Mua rao nhe
Long An,10.536,106.4052,2026-05-19 12:00:00,29.8,78,89,0.4,97,9680.0,11.1,25.2,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-19 13:00:00,31.6,68,94,0.1,100,14480.0,14.3,33.1,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-19 14:00:00,30.9,72,98,0.6,100,11340.0,13.7,35.3,53,Mua phun vua
Long An,10.536,106.4052,2026-05-19 15:00:00,29.0,81,100,0.7,99,6620.0,11.5,32.4,53,Mua phun vua
Long An,10.536,106.4052,2026-05-19 16:00:00,28.8,81,98,0.3,100,5260.0,12.9,27.0,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-19 17:00:00,27.6,86,88,0.4,99,7020.0,8.3,27.4,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-19 18:00:00,27.1,90,73,0.2,100,11600.0,4.0,16.2,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-19 19:00:00,26.8,93,57,0.0,99,17280.0,5.9,10.1,3,Nhieu may
Long An,10.536,106.4052,2026-05-19 20:00:00,26.9,93,39,0.0,99,18880.0,5.8,10.8,3,Nhieu may
Long An,10.536,106.4052,2026-05-19 21:00:00,26.9,94,21,0.0,98,10500.0,4.5,10.1,3,Nhieu may
Long An,10.536,106.4052,2026-05-19 22:00:00,26.8,93,8,0.0,100,12540.0,7.6,12.6,3,Nhieu may
Long An,10.536,106.4052,2026-05-19 23:00:00,26.5,93,4,0.0,100,15360.0,5.8,14.0,3,Nhieu may
Long An,10.536,106.4052,2026-05-20 00:00:00,26.4,93,5,0.0,99,16720.0,6.2,10.4,3,Nhieu may
Long An,10.536,106.4052,2026-05-20 01:00:00,26.2,95,8,0.0,98,18320.0,3.8,10.8,3,Nhieu may
Long An,10.536,106.4052,2026-05-20 02:00:00,26.1,95,12,0.0,91,18640.0,4.8,7.6,3,Nhieu may
Long An,10.536,106.4052,2026-05-20 03:00:00,26.1,95,18,0.0,97,19140.0,5.5,10.1,3,Nhieu may
Long An,10.536,106.4052,2026-05-20 04:00:00,25.0,95,25,3.4,100,2260.0,11.1,19.8,81,Mua rao vua
Long An,10.536,106.4052,2026-05-20 05:00:00,25.0,97,36,1.3,96,3940.0,10.1,18.7,80,Mua rao nhe
Long An,10.536,106.4052,2026-05-20 06:00:00,25.0,97,47,0.3,98,6320.0,9.2,17.6,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-20 07:00:00,25.9,93,55,0.1,93,8860.0,10.6,20.5,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-20 08:00:00,27.2,86,53,0.2,98,9340.0,8.6,24.8,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-20 09:00:00,28.8,78,47,0.0,100,13100.0,11.1,25.2,3,Nhieu may
Long An,10.536,106.4052,2026-05-20 10:00:00,29.7,73,45,0.2,99,6840.0,11.5,25.9,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-20 11:00:00,31.0,69,53,0.3,99,9400.0,11.0,26.6,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-20 12:00:00,32.0,65,65,0.1,100,11000.0,9.6,25.6,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-20 13:00:00,32.2,64,76,0.2,94,9320.0,11.1,25.6,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-20 14:00:00,32.5,64,86,0.1,98,31640.0,10.5,26.3,51,Mua phun nhe
Long An,10.536,106.4052,2026-05-20 15:00:00,29.4,80,95,1.3,98,7380.0,14.0,31.0,80,Mua rao nhe
Long An,10.536,106.4052,2026-05-20 16:00:00,27.8,83,100,1.1,99,3000.0,16.1,29.9,55,Mua phun day
Long An,10.536,106.4052,2026-05-20 17:00:00,26.3,93,100,2.1,99,3680.0,8.7,32.4,80,Mua rao nhe
