location_name,timestamp,temperature_2m,relative_humidity_2m,precipitation_probability,wind_speed_10m,wind_gusts_10m,flyability_score,crop_condition,dynamic_flow_rate_pct,decision_action,model_action,recommendation_text
Ho Chi Minh,2026-05-26 16:00:00,34.4,48,0,15.8,22.0,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 15.8 km/h, gio giat 22.0 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
Ho Chi Minh,2026-05-26 17:00:00,34.1,49,0,18.0,25.1,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 18.0 km/h, gio giat 25.1 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
Ho Chi Minh,2026-05-27 06:00:00,28.0,81,0,10.4,15.8,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 10.4 km/h, gio giat 15.8 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-27 07:00:00,29.1,76,0,11.2,16.6,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.2 km/h, gio giat 16.6 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-27 08:00:00,30.2,70,0,11.5,14.0,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.5 km/h, gio giat 14.0 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-27 09:00:00,31.6,63,0,11.2,12.9,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.2 km/h, gio giat 12.9 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-27 10:00:00,33.6,54,80,12.2,14.1,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 80%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-27 11:00:00,35.2,47,0,12.2,14.1,0.65,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 35.2C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ho Chi Minh,2026-05-27 12:00:00,36.0,44,100,11.9,13.7,0.42,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-27 13:00:00,35.5,45,100,14.4,16.7,0.42,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-27 14:00:00,34.7,48,77,17.3,21.6,0.68,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 77%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-27 15:00:00,35.0,47,0,19.4,23.2,0.96,DRY_SOIL,93.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-27 16:00:00,34.2,50,0,20.5,26.0,0.8,WATER_STRESS,98.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (20.5/26.0 km/h). Tranh pesticide drift va mat on dinh UAV.
Ho Chi Minh,2026-05-27 17:00:00,33.8,51,85,18.4,24.6,0.77,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 85%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-26 06:00:00,26.9,85,0,6.1,9.5,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 6.1 km/h, gio giat 9.5 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-26 07:00:00,28.5,76,0,7.6,9.6,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 7.6 km/h, gio giat 9.6 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-26 08:00:00,30.5,66,0,10.4,12.0,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 10.4 km/h, gio giat 12.0 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-26 09:00:00,32.3,57,0,12.6,14.5,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 12.6 km/h, gio giat 14.5 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Long An,2026-05-26 10:00:00,33.9,50,0,12.6,14.5,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 12.6 km/h, gio giat 14.5 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Long An,2026-05-26 11:00:00,34.3,60,0,13.3,15.3,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 13.3 km/h, gio giat 15.3 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Long An,2026-05-26 12:00:00,36.5,42,0,13.7,15.7,0.65,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 36.5C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Long An,2026-05-26 13:00:00,37.2,39,100,14.0,16.2,0.47,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-26 14:00:00,36.3,42,100,16.2,18.8,0.47,HEALTHY,63.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-26 15:00:00,33.8,52,0,16.9,23.9,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 16.9 km/h, gio giat 23.9 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
Long An,2026-05-26 16:00:00,33.7,52,0,16.2,22.6,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 16.2 km/h, gio giat 22.6 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
Long An,2026-05-26 17:00:00,33.2,53,0,15.5,23.0,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 15.5 km/h, gio giat 23.0 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
Long An,2026-05-27 06:00:00,27.6,82,0,11.9,18.0,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.9 km/h, gio giat 18.0 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-27 07:00:00,28.8,78,0,14.4,21.4,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-27 08:00:00,30.6,69,100,16.2,18.7,0.73,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-27 09:00:00,32.1,62,83,15.8,18.2,0.77,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 83%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-27 10:00:00,33.8,54,63,15.5,17.8,0.77,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 63%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-27 11:00:00,35.3,48,76,16.2,18.6,0.38,HEALTHY,63.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 76%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-27 12:00:00,35.5,46,100,15.8,18.7,0.42,HEALTHY,63.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-27 13:00:00,34.4,50,100,15.1,18.8,0.77,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-27 14:00:00,33.8,52,0,14.8,19.5,0.96,WATER_STRESS,108.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-27 15:00:00,33.6,53,0,15.8,20.7,0.96,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-27 16:00:00,33.8,52,0,17.6,23.2,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 17.6 km/h, gio giat 23.2 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
Long An,2026-05-27 17:00:00,33.6,53,0,16.9,23.1,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 16.9 km/h, gio giat 23.1 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
Tien Giang,2026-05-26 06:00:00,26.2,89,0,4.7,7.8,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 4.7 km/h, gio giat 7.8 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Tien Giang,2026-05-26 07:00:00,28.0,80,0,7.9,10.4,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 7.9 km/h, gio giat 10.4 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Tien Giang,2026-05-26 08:00:00,30.1,69,0,10.8,12.6,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 10.8 km/h, gio giat 12.6 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Tien Giang,2026-05-26 09:00:00,32.2,58,0,12.2,14.1,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 12.2 km/h, gio giat 14.1 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Tien Giang,2026-05-26 10:00:00,34.0,50,0,12.2,14.1,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 12.2 km/h, gio giat 14.1 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Tien Giang,2026-05-26 11:00:00,34.3,60,0,13.0,14.9,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 13.0 km/h, gio giat 14.9 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Tien Giang,2026-05-26 12:00:00,36.1,44,100,13.0,14.9,0.42,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-26 13:00:00,35.2,48,100,12.2,14.5,0.42,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-26 14:00:00,33.7,53,100,11.2,16.2,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-26 15:00:00,33.1,55,0,9.7,15.0,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 9.7 km/h, gio giat 15.0 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Tien Giang,2026-05-26 16:00:00,32.3,58,0,9.4,15.9,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 9.4 km/h, gio giat 15.9 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Tien Giang,2026-05-26 17:00:00,31.6,59,0,12.2,20.7,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 12.2 km/h, gio giat 20.7 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Tien Giang,2026-05-27 06:00:00,26.6,90,0,8.6,14.8,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 8.6 km/h, gio giat 14.8 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Tien Giang,2026-05-27 07:00:00,28.0,85,0,11.9,17.3,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-27 08:00:00,30.0,76,0,14.8,18.3,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-27 09:00:00,32.1,64,0,15.5,17.8,0.96,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-27 10:00:00,33.5,56,100,15.1,17.6,0.73,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-27 11:00:00,33.7,57,100,14.8,19.7,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-27 12:00:00,34.2,54,100,12.6,17.9,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-27 13:00:00,33.8,54,100,13.0,18.4,0.68,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-27 14:00:00,32.8,57,0,13.0,18.0,0.96,WATER_STRESS,108.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-27 15:00:00,33.3,56,0,13.7,18.0,0.96,WATER_STRESS,108.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-27 16:00:00,33.8,53,0,15.8,19.9,0.96,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-27 17:00:00,32.8,58,0,14.8,20.4,0.96,WATER_STRESS,108.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-28 06:00:00,27.7,79,0,10.4,16.1,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 10.4 km/h, gio giat 16.1 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
An Giang,2026-05-28 07:00:00,29.1,73,0,11.2,14.3,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.2 km/h, gio giat 14.3 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
An Giang,2026-05-28 08:00:00,30.9,63,0,12.2,14.1,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 12.2 km/h, gio giat 14.1 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
An Giang,2026-05-28 09:00:00,32.6,54,0,11.5,13.2,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.5 km/h, gio giat 13.2 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
An Giang,2026-05-28 10:00:00,34.3,47,0,10.8,12.4,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 10.8 km/h, gio giat 12.4 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
An Giang,2026-05-28 11:00:00,35.9,42,0,12.2,14.1,0.7,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 35.9C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
An Giang,2026-05-28 12:00:00,37.2,38,0,13.0,14.9,0.7,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 37.2C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
An Giang,2026-05-28 13:00:00,38.2,35,83,11.2,12.9,0.47,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 83%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-28 14:00:00,37.5,37,100,12.2,14.5,0.47,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-28 15:00:00,35.2,44,100,15.5,21.6,0.47,HEALTHY,63.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-28 16:00:00,31.2,62,100,10.8,15.8,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-28 17:00:00,29.1,74,100,13.0,20.4,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-29 06:00:00,26.6,81,100,4.0,6.6,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-29 07:00:00,26.9,80,65,0.4,0.6,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 65%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-29 08:00:00,27.3,78,71,0.7,1.1,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 71%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-29 09:00:00,27.8,76,100,1.4,2.1,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-29 10:00:00,28.1,75,0,2.5,3.5,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 2.5 km/h, gio giat 3.5 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
An Giang,2026-05-29 11:00:00,28.5,74,0,4.3,6.0,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 4.3 km/h, gio giat 6.0 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
An Giang,2026-05-29 12:00:00,29.0,72,0,6.1,8.2,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 6.1 km/h, gio giat 8.2 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
An Giang,2026-05-29 13:00:00,29.5,69,0,7.9,10.3,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 7.9 km/h, gio giat 10.3 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
An Giang,2026-05-29 14:00:00,29.6,69,0,12.2,16.1,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 12.2 km/h, gio giat 16.1 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
An Giang,2026-05-29 15:00:00,28.9,73,0,14.4,20.1,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 14.4 km/h, gio giat 20.1 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
An Giang,2026-05-29 16:00:00,28.1,77,0,15.5,22.2,1.0,HEALTHY,90.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 15.5 km/h, gio giat 22.2 km/h, xac suat mua 0%. De xuat flow-rate 90.0%."
An Giang,2026-05-29 17:00:00,27.7,78,0,16.6,23.2,1.0,HEALTHY,90.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 16.6 km/h, gio giat 23.2 km/h, xac suat mua 0%. De xuat flow-rate 90.0%."
An Giang,2026-05-30 06:00:00,26.2,81,100,6.5,10.8,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-30 07:00:00,26.5,80,100,7.2,11.1,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-30 08:00:00,26.9,79,100,6.8,9.8,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-30 09:00:00,28.0,75,67,9.0,11.8,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 67%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-30 10:00:00,28.7,72,100,10.4,14.8,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-30 11:00:00,29.8,68,100,11.2,17.7,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-30 12:00:00,29.9,67,100,9.7,17.1,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-30 13:00:00,28.9,72,100,12.6,22.8,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-30 14:00:00,27.9,77,100,14.8,20.1,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
An Giang,2026-05-30 15:00:00,27.9,77,100,14.4,19.6,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
