location_name,latitude,longitude,timestamp,source,temperature_2m,relative_humidity_2m,precipitation,precipitation_probability,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description,evapotranspiration,soil_moisture_0_to_7cm,hour,date,dayofweek,month,flyability_score,decision_action,fly_label,risk_level
Tien Giang,10.3598,106.3567,2026-07-02 15:00:00,Open-Meteo,27.9,85,0.3,97,96,13080.0,13.5,31.0,51,Code 51,0.33,0.383,15,2026-07-02,3,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-02 16:00:00,Open-Meteo,26.5,93,1.6,96,97,6980.0,12.5,29.5,95,Code 95,0.27,0.391,16,2026-07-02,3,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-02 17:00:00,Open-Meteo,26.4,92,0.4,97,99,10460.0,11.3,26.6,51,Code 51,0.18,0.387,17,2026-07-02,3,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-03 06:00:00,Open-Meteo,24.9,97,0.0,72,100,11660.0,11.6,25.9,3,Code 3,0.04,0.355,6,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-03 07:00:00,Open-Meteo,25.2,96,0.0,73,100,7240.0,11.4,20.9,3,Code 3,0.05,0.354,7,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-03 08:00:00,Open-Meteo,25.7,95,0.1,78,100,9800.0,13.0,24.5,51,Code 51,0.1,0.353,8,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-03 09:00:00,Open-Meteo,26.2,92,0.3,85,100,3300.0,13.8,27.4,51,Code 51,0.17,0.354,9,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-03 10:00:00,Open-Meteo,26.4,93,1.2,90,100,5960.0,11.7,29.5,95,Code 95,0.23,0.365,10,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-03 11:00:00,Open-Meteo,27.3,90,0.4,93,97,6120.0,14.5,33.1,95,Code 95,0.3,0.365,11,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-03 12:00:00,Open-Meteo,28.7,84,0.4,95,100,9120.0,17.0,39.2,95,Code 95,0.37,0.364,12,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-03 13:00:00,Open-Meteo,26.3,93,5.6,96,100,2420.0,15.9,43.9,96,Code 96,0.36,0.418,13,2026-07-03,4,7,0.57,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-03 14:00:00,Open-Meteo,25.9,95,1.3,96,100,4740.0,14.0,30.6,80,Code 80,0.35,0.411,14,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-03 15:00:00,Open-Meteo,26.3,90,1.2,96,100,3660.0,14.8,31.3,55,Code 55,0.25,0.412,15,2026-07-03,4,7,0.68,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-03 16:00:00,Open-Meteo,26.2,96,0.9,94,100,3840.0,12.1,26.6,53,Code 53,0.2,0.408,16,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-03 17:00:00,Open-Meteo,26.1,97,0.5,91,100,5300.0,9.7,22.0,53,Code 53,0.13,0.404,17,2026-07-03,4,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-04 06:00:00,Open-Meteo,24.8,97,0.0,32,99,14160.0,10.4,17.3,3,Code 3,0.02,0.369,6,2026-07-04,5,7,0.95,TAKE_OFF,FLY,LOW
Tien Giang,10.3598,106.3567,2026-07-04 07:00:00,Open-Meteo,25.4,95,0.0,37,95,16780.0,10.2,20.9,3,Code 3,0.04,0.367,7,2026-07-04,5,7,0.95,TAKE_OFF,FLY,LOW
Tien Giang,10.3598,106.3567,2026-07-04 08:00:00,Open-Meteo,26.2,90,0.0,42,100,18520.0,13.8,27.0,3,Code 3,0.14,0.365,8,2026-07-04,5,7,0.95,TAKE_OFF,FLY,LOW
Tien Giang,10.3598,106.3567,2026-07-04 09:00:00,Open-Meteo,27.4,85,0.0,49,100,8140.0,16.7,37.1,3,Code 3,0.24,0.363,9,2026-07-04,5,7,0.8,LOCK_SPRAY,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-04 10:00:00,Open-Meteo,26.1,91,3.0,57,100,2900.0,14.4,38.2,95,Code 95,0.3,0.395,10,2026-07-04,5,7,0.53,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-04 11:00:00,Open-Meteo,25.9,94,1.0,69,100,5480.0,11.3,25.9,55,Code 55,0.35,0.4,11,2026-07-04,5,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-04 12:00:00,Open-Meteo,27.4,86,0.3,83,100,6940.0,12.3,26.3,51,Code 51,0.36,0.396,12,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-04 13:00:00,Open-Meteo,28.2,85,0.2,94,100,8140.0,12.5,29.9,51,Code 51,0.31,0.392,13,2026-07-04,5,7,0.72,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-04 14:00:00,Open-Meteo,28.7,82,0.2,99,100,8880.0,10.8,28.4,95,Code 95,0.29,0.388,14,2026-07-04,5,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-04 15:00:00,Open-Meteo,28.4,83,0.2,100,100,9900.0,8.7,26.3,95,Code 95,0.22,0.385,15,2026-07-04,5,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-04 16:00:00,Open-Meteo,26.8,88,1.6,98,100,3720.0,11.2,25.9,95,Code 95,0.14,0.399,16,2026-07-04,5,7,0.83,RETURN_TO_CHARGING,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-07-04 17:00:00,Open-Meteo,26.8,92,0.5,92,100,4160.0,9.5,25.2,53,Code 53,0.12,0.397,17,2026-07-04,5,7,0.87,RETURN_TO_CHARGING,NO_FLY,HIGH
