timestamp,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,location_name,latitude,longitude,source,weather_description
2026-04-12 03:00:00,25.8,92,,0.0,0,,4.4,10.1,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 04:00:00,25.4,94,,0.0,0,,4.3,8.6,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 05:00:00,25.1,95,,0.0,0,,4.6,9.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 06:00:00,25.0,96,,0.0,0,,5.4,10.1,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 07:00:00,26.7,88,,0.0,0,,6.2,13.3,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 08:00:00,28.8,78,,0.0,0,,8.0,20.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 09:00:00,30.5,68,,0.0,0,,8.2,22.3,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 10:00:00,32.1,61,,0.0,4,,8.0,23.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 11:00:00,33.6,51,,0.0,14,,7.7,23.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 12:00:00,34.6,44,,0.0,11,,6.7,22.7,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 13:00:00,34.9,44,,0.0,20,,7.7,20.9,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 14:00:00,35.0,42,,0.0,16,,8.0,22.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 15:00:00,34.7,42,,0.0,19,,9.7,23.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 16:00:00,34.1,44,,0.0,59,,10.1,24.5,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 17:00:00,32.9,48,,0.0,30,,10.9,23.4,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 18:00:00,31.2,57,,0.0,10,,13.5,24.5,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 19:00:00,30.4,60,,0.0,15,,13.5,25.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 20:00:00,29.1,65,,0.0,2,,12.8,26.3,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 21:00:00,28.2,67,,0.0,1,,12.6,24.1,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 22:00:00,27.6,71,,0.0,0,,10.7,23.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-12 23:00:00,27.1,74,,0.0,0,,10.0,19.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 00:00:00,26.8,76,,0.0,0,,9.8,18.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 01:00:00,26.4,81,,0.0,16,,9.2,18.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 02:00:00,26.0,85,,0.0,78,,7.6,16.6,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 03:00:00,25.6,88,,0.0,52,,6.0,14.0,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 04:00:00,25.4,90,,0.0,24,,5.7,11.5,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 05:00:00,25.1,91,,0.0,71,,5.4,10.8,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 06:00:00,24.9,92,,0.0,29,,4.7,10.4,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 07:00:00,26.8,86,,0.0,2,,4.9,12.6,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 08:00:00,28.8,76,,0.0,32,,7.9,18.4,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 09:00:00,30.4,66,,0.0,18,,8.8,24.1,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 10:00:00,32.0,56,,0.0,1,,8.3,23.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 11:00:00,33.4,49,,0.0,10,,7.5,23.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 12:00:00,34.3,43,,0.0,9,,6.4,23.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 13:00:00,33.7,47,,0.0,29,,7.0,22.0,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 14:00:00,34.0,46,,0.2,41,,7.6,21.6,51,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 15:00:00,33.5,48,,0.5,43,,7.2,21.6,53,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 16:00:00,33.2,49,,0.0,16,,6.0,19.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 17:00:00,33.0,49,,0.0,26,,6.0,15.8,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 18:00:00,31.8,54,,0.0,21,,7.6,14.0,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 19:00:00,30.0,64,,0.0,9,,16.2,16.9,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 20:00:00,29.0,68,,0.0,5,,11.5,29.9,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 21:00:00,28.5,72,,0.0,1,,8.8,21.6,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 22:00:00,27.9,75,,0.0,0,,8.7,16.6,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-13 23:00:00,27.4,78,,0.0,0,,6.7,16.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 00:00:00,27.0,81,,0.0,0,,6.6,12.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 01:00:00,26.7,85,,0.0,0,,6.8,12.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 02:00:00,26.3,89,,0.0,2,,5.6,12.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 03:00:00,26.0,91,,0.0,76,,5.9,11.2,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 04:00:00,25.8,93,,0.0,70,,4.4,11.2,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 05:00:00,25.5,94,,0.0,1,,4.3,8.6,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 06:00:00,25.3,95,,0.0,0,,3.7,8.3,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 07:00:00,27.1,86,,0.0,0,,3.3,10.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 08:00:00,29.0,75,,0.0,9,,5.6,16.6,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 09:00:00,30.4,66,,0.0,13,,4.8,20.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 10:00:00,31.5,61,,0.0,15,,4.5,18.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 11:00:00,32.5,56,,0.0,12,,5.1,18.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 12:00:00,33.4,52,,0.0,13,,5.9,20.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 13:00:00,33.5,52,,0.0,13,,4.6,22.3,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 14:00:00,33.7,53,,0.0,7,,5.8,19.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 15:00:00,33.6,53,,0.0,12,,6.0,19.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 16:00:00,33.0,53,,0.0,17,,5.8,18.7,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 17:00:00,32.5,54,,0.0,10,,5.5,16.9,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 18:00:00,31.5,59,,0.0,11,,4.4,13.7,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 19:00:00,30.0,65,,0.0,20,,9.2,17.6,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 20:00:00,29.4,68,,0.0,14,,11.8,23.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 21:00:00,28.8,70,,0.0,4,,9.0,23.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 22:00:00,28.2,73,,0.0,2,,9.9,18.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-14 23:00:00,27.6,77,,0.0,2,,8.6,18.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 00:00:00,27.1,79,,0.0,2,,8.4,16.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 01:00:00,26.6,84,,0.0,1,,7.0,15.1,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 02:00:00,26.2,86,,0.0,98,,6.2,12.6,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 03:00:00,26.0,87,,0.0,95,,5.8,11.5,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 04:00:00,25.8,87,,0.0,90,,5.2,11.2,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 05:00:00,25.4,90,,0.0,95,,3.4,9.7,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 06:00:00,25.1,92,,0.0,13,,2.8,6.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 07:00:00,27.0,82,,0.0,7,,3.7,11.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 08:00:00,28.9,73,,0.0,30,,8.0,19.4,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 09:00:00,30.2,65,,0.0,34,,8.4,22.7,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 10:00:00,31.4,59,,0.0,25,,7.1,22.7,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 11:00:00,32.5,55,,0.0,28,,8.7,24.1,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 12:00:00,33.1,51,,0.0,100,,8.5,25.2,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 13:00:00,33.6,47,,0.0,45,,7.4,27.4,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 14:00:00,33.5,47,,0.2,91,,5.2,21.2,51,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 15:00:00,32.6,50,,0.1,100,,7.3,22.0,51,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 16:00:00,30.7,62,,0.0,91,,6.3,23.8,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 17:00:00,30.9,62,,0.0,85,,6.8,17.3,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 18:00:00,29.8,63,,0.0,11,,9.4,19.1,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 19:00:00,28.5,74,,0.0,21,,6.4,18.4,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 20:00:00,28.3,73,,0.0,11,,7.9,13.7,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 21:00:00,27.8,68,,0.0,12,,10.0,18.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 22:00:00,27.1,71,,0.0,5,,9.2,18.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-15 23:00:00,26.7,74,,0.0,2,,7.6,16.6,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 00:00:00,26.2,77,,0.0,0,,6.0,13.7,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 01:00:00,25.9,82,,0.0,1,,5.4,10.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 02:00:00,25.5,84,,0.0,0,,4.7,10.1,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 03:00:00,25.2,85,,0.0,0,,5.0,9.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 04:00:00,24.9,88,,0.0,6,,4.3,9.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 05:00:00,24.6,90,,0.0,9,,3.6,7.9,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 06:00:00,24.7,91,,0.0,40,,3.3,6.1,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 07:00:00,26.5,85,,0.0,5,,3.5,9.7,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 08:00:00,28.7,74,,0.0,4,,5.4,15.5,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 09:00:00,30.1,66,,0.0,9,,6.5,19.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 10:00:00,31.2,59,,0.0,5,,5.9,19.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 11:00:00,32.3,54,,0.0,9,,6.0,20.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 12:00:00,33.3,51,,0.0,24,,7.8,22.7,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 13:00:00,34.2,46,,0.0,59,,10.1,24.1,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 14:00:00,34.4,45,,0.0,38,,9.7,25.6,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 15:00:00,34.7,44,,0.0,20,,9.1,24.1,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 16:00:00,34.5,43,,0.0,59,,9.8,23.0,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 17:00:00,33.3,49,,0.0,9,,12.7,22.7,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 18:00:00,30.6,59,,0.0,6,,16.7,33.5,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 19:00:00,29.5,65,,0.0,4,,14.4,31.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 20:00:00,28.6,69,,0.0,5,,13.4,27.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 21:00:00,27.9,74,,0.0,5,,12.1,24.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 22:00:00,27.4,77,,0.0,2,,10.4,22.3,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-16 23:00:00,26.9,80,,0.0,0,,8.4,19.1,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 00:00:00,26.5,82,,0.0,0,,7.6,15.5,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 01:00:00,26.4,85,,0.0,1,,8.1,14.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 02:00:00,26.1,86,,0.0,0,,6.7,14.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 03:00:00,25.7,88,,0.0,0,,5.7,12.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 04:00:00,25.1,91,,0.0,0,,4.4,10.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 05:00:00,24.9,91,,0.0,0,,3.8,7.6,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 06:00:00,25.0,91,,0.0,2,,2.7,6.1,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 07:00:00,26.5,83,,0.0,3,,2.6,10.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 08:00:00,28.8,71,,0.0,31,,5.8,15.1,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 09:00:00,30.1,63,,0.0,21,,6.8,20.5,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 10:00:00,31.4,58,,0.0,9,,4.9,19.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 11:00:00,32.6,53,,0.0,6,,3.7,18.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 12:00:00,33.6,49,,0.0,50,,4.5,18.0,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 13:00:00,33.8,45,,0.0,55,,5.2,18.7,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 14:00:00,34.4,42,,0.0,73,,3.1,17.6,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 15:00:00,34.6,41,,0.0,34,,3.3,14.8,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 16:00:00,34.3,41,,0.0,29,,5.6,14.8,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 17:00:00,33.7,42,,0.0,35,,5.4,15.8,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 18:00:00,31.8,52,,0.0,18,,16.5,28.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 19:00:00,30.2,60,,0.0,7,,12.3,35.6,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 20:00:00,29.2,64,,0.0,4,,9.5,23.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 21:00:00,28.3,68,,0.0,2,,10.5,19.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 22:00:00,27.4,73,,0.0,1,,6.6,19.1,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-17 23:00:00,26.8,78,,0.0,8,,5.3,11.9,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 00:00:00,26.2,81,,0.0,39,,4.7,9.7,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 01:00:00,26.0,86,,0.0,100,,3.9,8.6,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 02:00:00,25.9,88,,0.0,100,,4.5,9.4,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 03:00:00,25.5,91,,0.0,99,,5.0,9.7,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 04:00:00,25.3,92,,0.0,96,,5.9,11.2,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 05:00:00,25.0,94,,0.0,94,,5.4,11.2,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 06:00:00,24.9,94,,0.0,87,,5.2,10.4,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 07:00:00,26.6,85,,0.0,47,,6.4,13.3,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 08:00:00,28.6,72,,0.0,100,,8.6,21.2,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 09:00:00,30.1,64,,0.0,87,,7.5,21.6,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 10:00:00,31.4,57,,0.0,2,,6.6,21.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 11:00:00,32.5,49,,0.0,5,,7.2,22.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 12:00:00,33.5,45,,0.0,76,,6.8,23.0,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 13:00:00,33.2,44,,0.0,66,,11.1,20.9,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 14:00:00,33.7,44,,0.0,58,,9.9,27.0,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 15:00:00,33.8,43,,0.0,60,,8.5,24.5,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 16:00:00,33.8,43,,0.0,19,,6.8,20.9,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 17:00:00,33.5,44,,0.0,13,,6.9,17.3,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 18:00:00,31.0,54,,0.0,14,,11.9,20.9,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 19:00:00,30.2,58,,0.0,3,,14.2,26.6,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 20:00:00,29.1,61,,0.0,1,,14.5,29.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 21:00:00,28.1,70,,0.0,0,,11.4,27.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 22:00:00,27.5,75,,0.0,0,,10.1,20.5,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-18 23:00:00,27.3,78,,0.0,0,,8.9,18.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 00:00:00,27.0,79,,0.0,82,,7.7,16.2,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 01:00:00,26.8,83,,0.0,63,,6.6,13.7,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 02:00:00,26.6,83,,0.0,38,,6.4,11.9,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 03:00:00,26.4,85,,0.0,7,,7.3,13.3,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 04:00:00,26.1,86,,0.0,34,,5.5,13.3,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 05:00:00,25.6,90,,0.0,73,,3.5,10.1,2,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 06:00:00,25.9,91,,0.0,38,,4.5,7.9,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 07:00:00,27.4,80,,0.0,0,,3.0,16.9,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 08:00:00,29.4,72,,0.0,13,,7.4,18.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 09:00:00,30.6,63,,0.0,16,,9.5,23.8,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 10:00:00,31.9,58,,0.0,26,,8.6,23.8,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 11:00:00,32.8,54,,0.0,26,,9.6,25.6,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 12:00:00,33.0,53,,0.1,40,,10.9,27.7,51,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 13:00:00,33.3,51,,0.3,27,,10.2,30.2,51,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 14:00:00,33.2,50,,0.0,16,,11.4,28.1,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 15:00:00,32.9,50,,0.0,22,,13.6,31.0,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 16:00:00,32.6,51,,0.0,46,,13.5,32.0,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 17:00:00,31.6,54,,0.0,95,,12.8,30.2,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 18:00:00,30.5,59,,0.0,32,,12.9,27.0,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 19:00:00,29.6,68,,0.0,18,,11.1,26.3,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 20:00:00,28.8,72,,0.0,48,,10.7,20.5,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 21:00:00,28.4,72,,0.0,38,,9.9,20.2,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 22:00:00,28.0,72,,0.0,92,,9.6,18.4,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-19 23:00:00,27.4,74,,0.0,100,,8.2,17.6,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 00:00:00,27.0,76,,0.0,92,,6.3,14.8,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 01:00:00,26.9,80,,0.0,100,,5.6,13.0,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 02:00:00,26.8,80,,0.0,100,,6.4,11.9,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 03:00:00,26.5,81,,0.0,100,,5.1,11.9,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 04:00:00,26.2,82,,0.0,100,,5.3,9.7,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 05:00:00,25.9,83,,0.0,98,,5.2,10.1,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 06:00:00,25.8,85,,0.0,100,,3.7,9.7,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 07:00:00,27.6,77,,0.0,32,,7.1,12.2,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 08:00:00,29.4,64,,0.0,98,,12.9,28.1,3,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 09:00:00,30.6,58,,0.0,9,,12.2,29.5,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 10:00:00,31.9,53,,0.0,13,,10.0,28.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 11:00:00,32.9,50,,0.0,23,,9.5,25.9,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 12:00:00,33.3,48,,0.0,21,,10.8,27.7,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 13:00:00,32.8,51,,0.0,47,,11.0,29.2,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 14:00:00,31.8,55,,0.1,30,,11.2,30.6,51,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 15:00:00,32.0,55,,0.0,35,,10.1,27.4,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 16:00:00,31.8,54,,0.0,24,,9.7,24.8,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 17:00:00,31.2,55,,0.0,16,,10.2,23.4,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 18:00:00,30.2,60,,0.0,10,,7.1,22.0,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 19:00:00,29.1,63,,0.0,3,,10.6,21.2,0,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
2026-04-20 20:00:00,28.3,65,,0.0,30,,12.5,23.4,1,Can Tho,10.0341,105.7878,Open-Meteo-Historical,
